,request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,request_time,drop_time,DayOfWeekNum,DayOfWeek,MonthDayNum,HourOfDay,MinOfDay,duration in minutes,hour
2646,1975,City,279.0,Trip Completed,2016-12-07 12:17:00,2016-12-07 13:34:00,12:17:00,13:34:00,2,Wednesday,7,12,17,-77.0,12
2647,2831,Airport,279.0,Trip Completed,2016-07-13 05:22:17,2016-07-13 06:26:06,05:22:17,06:26:06,2,Wednesday,13,5,22,-63.81666666666667,5
2648,3085,Airport,279.0,Trip Completed,2016-07-13 08:18:54,2016-07-13 08:55:31,08:18:54,08:55:31,2,Wednesday,13,8,18,-36.61666666666667,8
2649,3418,City,279.0,Trip Completed,2016-07-13 15:37:16,2016-07-13 16:45:57,15:37:16,16:45:57,2,Wednesday,13,15,37,-68.68333333333334,15
2650,3915,City,279.0,Trip Completed,2016-07-13 22:08:31,2016-07-13 23:26:52,22:08:31,23:26:52,2,Wednesday,13,22,8,-78.35,22
2651,4443,Airport,279.0,Trip Completed,2016-07-14 08:29:44,2016-07-14 09:40:20,08:29:44,09:40:20,3,Thursday,14,8,29,-70.6,8
2652,5686,City,279.0,Trip Completed,2016-07-15 07:19:13,2016-07-15 08:22:44,07:19:13,08:22:44,4,Friday,15,7,19,-63.516666666666666,7
2653,6120,Airport,279.0,Trip Completed,2016-07-15 15:21:39,2016-07-15 16:06:05,15:21:39,16:06:05,4,Friday,15,15,21,-44.43333333333333,15
2654,6274,Airport,279.0,Trip Completed,2016-07-15 18:18:34,2016-07-15 19:02:40,18:18:34,19:02:40,4,Friday,15,18,18,-44.1,18
2655,6364,City,279.0,Trip Completed,2016-07-15 19:11:18,2016-07-15 19:50:39,19:11:18,19:50:39,4,Friday,15,19,11,-39.35,19
2656,89,City,280.0,Trip Completed,2016-11-07 04:52:00,2016-11-07 05:51:00,04:52:00,05:51:00,0,Monday,7,4,52,-59.0,4
2657,805,Airport,280.0,Trip Completed,2016-11-07 17:19:00,2016-11-07 18:18:00,17:19:00,18:18:00,0,Monday,7,17,19,-59.0,17
2658,2836,City,280.0,Trip Completed,2016-07-13 05:20:12,2016-07-13 06:22:58,05:20:12,06:22:58,2,Wednesday,13,5,20,-62.766666666666666,5
2659,3298,City,280.0,Trip Completed,2016-07-13 11:44:06,2016-07-13 12:47:18,11:44:06,12:47:18,2,Wednesday,13,11,44,-63.2,11
2660,5506,City,280.0,Trip Completed,2016-07-15 05:06:18,2016-07-15 05:41:21,05:06:18,05:41:21,4,Friday,15,5,6,-35.05,5
2661,6159,City,280.0,Trip Completed,2016-07-15 16:35:35,2016-07-15 17:23:29,16:35:35,17:23:29,4,Friday,15,16,35,-47.9,16
2662,6492,City,280.0,Trip Completed,2016-07-15 20:31:29,2016-07-15 21:18:30,20:31:29,21:18:30,4,Friday,15,20,31,-47.016666666666666,20
2663,592,City,281.0,Trip Completed,2016-11-07 11:18:00,2016-11-07 11:54:00,11:18:00,11:54:00,0,Monday,7,11,18,-36.0,11
2664,737,Airport,281.0,Trip Completed,2016-11-07 15:30:00,2016-11-07 16:04:00,15:30:00,16:04:00,0,Monday,7,15,30,-34.0,15
2665,1108,City,281.0,Trip Completed,2016-11-07 20:11:00,2016-11-07 20:53:00,20:11:00,20:53:00,0,Monday,7,20,11,-42.0,20
2666,1387,Airport,281.0,Trip Completed,2016-12-07 01:33:00,2016-12-07 02:18:00,01:33:00,02:18:00,2,Wednesday,7,1,33,-45.0,1
2667,2311,Airport,281.0,Trip Completed,2016-12-07 19:00:00,2016-12-07 19:56:00,19:00:00,19:56:00,2,Wednesday,7,19,0,-56.0,19
2668,2887,City,281.0,Trip Completed,2016-07-13 05:50:50,2016-07-13 06:28:37,05:50:50,06:28:37,2,Wednesday,13,5,50,-37.78333333333333,5
2669,3283,City,281.0,Trip Completed,2016-07-13 10:51:27,2016-07-13 11:36:14,10:51:27,11:36:14,2,Wednesday,13,10,51,-44.78333333333333,10
2670,4341,City,281.0,Trip Completed,2016-07-14 07:14:10,2016-07-14 08:26:03,07:14:10,08:26:03,3,Thursday,14,7,14,-71.88333333333334,7
2671,5025,Airport,281.0,Trip Completed,2016-07-14 19:05:58,2016-07-14 20:08:00,19:05:58,20:08:00,3,Thursday,14,19,5,-62.03333333333333,19
2672,5437,Airport,281.0,Trip Completed,2016-07-15 02:59:50,2016-07-15 03:57:34,02:59:50,03:57:34,4,Friday,15,2,59,-57.733333333333334,2
2673,5652,City,281.0,Trip Completed,2016-07-15 06:56:07,2016-07-15 08:07:42,06:56:07,08:07:42,4,Friday,15,6,56,-71.58333333333333,6
2674,672,Airport,282.0,Trip Completed,2016-11-07 13:20:00,2016-11-07 14:22:00,13:20:00,14:22:00,0,Monday,7,13,20,-62.0,13
2675,1578,Airport,282.0,Trip Completed,2016-12-07 06:25:00,2016-12-07 07:42:00,06:25:00,07:42:00,2,Wednesday,7,6,25,-77.0,6
2676,4506,City,282.0,Trip Completed,2016-07-14 09:09:42,2016-07-14 10:08:17,09:09:42,10:08:17,3,Thursday,14,9,9,-58.583333333333336,9
2677,4762,City,282.0,Trip Completed,2016-07-14 15:22:12,2016-07-14 16:19:27,15:22:12,16:19:27,3,Thursday,14,15,22,-57.25,15
2678,6081,City,282.0,Trip Completed,2016-07-15 14:22:48,2016-07-15 15:12:20,14:22:48,15:12:20,4,Friday,15,14,22,-49.53333333333333,14
2679,6503,City,282.0,Trip Completed,2016-07-15 20:30:34,2016-07-15 21:22:33,20:30:34,21:22:33,4,Friday,15,20,30,-51.983333333333334,20
2680,649,City,283.0,Trip Completed,2016-11-07 12:42:00,2016-11-07 13:16:00,12:42:00,13:16:00,0,Monday,7,12,42,-34.0,12
2681,1040,City,283.0,Trip Completed,2016-11-07 19:33:00,2016-11-07 20:15:00,19:33:00,20:15:00,0,Monday,7,19,33,-42.0,19
2682,1461,Airport,283.0,Trip Completed,2016-12-07 04:58:00,2016-12-07 06:10:00,04:58:00,06:10:00,2,Wednesday,7,4,58,-72.0,4
2683,2497,City,283.0,Trip Completed,2016-12-07 20:57:00,2016-12-07 21:42:00,20:57:00,21:42:00,2,Wednesday,7,20,57,-45.0,20
2684,2758,City,283.0,Trip Completed,2016-07-13 03:48:21,2016-07-13 04:21:53,03:48:21,04:21:53,2,Wednesday,13,3,48,-33.53333333333333,3
2685,2991,Airport,283.0,Trip Completed,2016-07-13 07:07:29,2016-07-13 08:07:22,07:07:29,08:07:22,2,Wednesday,13,7,7,-59.88333333333333,7
2686,3458,City,283.0,Trip Completed,2016-07-13 17:04:29,2016-07-13 18:02:55,17:04:29,18:02:55,2,Wednesday,13,17,4,-58.43333333333333,17
2687,3830,Airport,283.0,Trip Completed,2016-07-13 21:14:26,2016-07-13 22:02:10,21:14:26,22:02:10,2,Wednesday,13,21,14,-47.733333333333334,21
2688,6685,Airport,283.0,Trip Completed,2016-07-15 22:34:55,2016-07-15 23:27:52,22:34:55,23:27:52,4,Friday,15,22,34,-52.95,22
2689,420,City,284.0,Trip Completed,2016-11-07 08:37:00,2016-11-07 09:27:00,08:37:00,09:27:00,0,Monday,7,8,37,-50.0,8
2690,662,City,284.0,Trip Completed,2016-11-07 12:58:00,2016-11-07 14:02:00,12:58:00,14:02:00,0,Monday,7,12,58,-64.0,12
2691,791,Airport,284.0,Trip Completed,2016-11-07 16:55:00,2016-11-07 17:35:00,16:55:00,17:35:00,0,Monday,7,16,55,-40.0,16
2692,1164,City,284.0,Trip Completed,2016-11-07 20:50:00,2016-11-07 21:39:00,20:50:00,21:39:00,0,Monday,7,20,50,-49.0,20
2693,2939,City,284.0,Trip Completed,2016-07-13 06:25:15,2016-07-13 07:05:09,06:25:15,07:05:09,2,Wednesday,13,6,25,-39.9,6
2694,3867,City,284.0,Trip Completed,2016-07-13 21:45:14,2016-07-13 22:24:40,21:45:14,22:24:40,2,Wednesday,13,21,45,-39.43333333333333,21
2695,4290,City,284.0,Trip Completed,2016-07-14 06:36:01,2016-07-14 07:36:04,06:36:01,07:36:04,3,Thursday,14,6,36,-60.05,6
2696,4400,Airport,284.0,Trip Completed,2016-07-14 08:01:59,2016-07-14 08:44:13,08:01:59,08:44:13,3,Thursday,14,8,1,-42.233333333333334,8
2697,5100,Airport,284.0,Trip Completed,2016-07-14 19:58:08,2016-07-14 20:43:30,19:58:08,20:43:30,3,Thursday,14,19,58,-45.36666666666667,19
2698,5956,City,284.0,Trip Completed,2016-07-15 10:41:34,2016-07-15 11:44:04,10:41:34,11:44:04,4,Friday,15,10,41,-62.5,10
2699,6701,City,284.0,Trip Completed,2016-07-15 22:55:07,2016-07-15 23:37:35,22:55:07,23:37:35,4,Friday,15,22,55,-42.46666666666667,22
2700,1,Airport,285.0,Trip Completed,2016-11-07 00:20:00,2016-11-07 00:51:00,00:20:00,00:51:00,0,Monday,7,0,20,-31.0,0
2701,1923,City,285.0,Trip Completed,2016-12-07 11:00:00,2016-12-07 12:00:00,11:00:00,12:00:00,2,Wednesday,7,11,0,-60.0,11
2702,3804,Airport,285.0,Trip Completed,2016-07-13 21:00:54,2016-07-13 21:37:45,21:00:54,21:37:45,2,Wednesday,13,21,0,-36.85,21
2703,4876,Airport,285.0,Trip Completed,2016-07-14 17:46:11,2016-07-14 18:23:17,17:46:11,18:23:17,3,Thursday,14,17,46,-37.1,17
2704,5428,Airport,285.0,Trip Completed,2016-07-15 02:28:34,2016-07-15 03:04:34,02:28:34,03:04:34,4,Friday,15,2,28,-36.0,2
2705,6452,City,285.0,Trip Completed,2016-07-15 20:07:33,2016-07-15 20:48:05,20:07:33,20:48:05,4,Friday,15,20,7,-40.53333333333333,20
2706,6703,City,285.0,Trip Completed,2016-07-15 22:51:55,2016-07-15 23:37:35,22:51:55,23:37:35,4,Friday,15,22,51,-45.666666666666664,22
2707,116,Airport,286.0,Trip Completed,2016-11-07 05:07:00,2016-11-07 05:53:00,05:07:00,05:53:00,0,Monday,7,5,7,-46.0,5
2708,761,Airport,286.0,Trip Completed,2016-11-07 16:11:00,2016-11-07 17:12:00,16:11:00,17:12:00,0,Monday,7,16,11,-61.0,16
2709,932,City,286.0,Trip Completed,2016-11-07 18:28:00,2016-11-07 19:20:00,18:28:00,19:20:00,0,Monday,7,18,28,-52.0,18
2710,1217,City,286.0,Trip Completed,2016-11-07 21:23:00,2016-11-07 22:39:00,21:23:00,22:39:00,0,Monday,7,21,23,-76.0,21
2711,1617,Airport,286.0,Trip Completed,2016-12-07 06:53:00,2016-12-07 07:23:00,06:53:00,07:23:00,2,Wednesday,7,6,53,-30.0,6
2712,1849,Airport,286.0,Trip Completed,2016-12-07 09:42:00,2016-12-07 10:28:00,09:42:00,10:28:00,2,Wednesday,7,9,42,-46.0,9
2713,2055,City,286.0,Trip Completed,2016-12-07 14:54:00,2016-12-07 15:43:00,14:54:00,15:43:00,2,Wednesday,7,14,54,-49.0,14
2714,2841,Airport,286.0,Trip Completed,2016-07-13 05:23:09,2016-07-13 05:53:14,05:23:09,05:53:14,2,Wednesday,13,5,23,-30.083333333333332,5
2715,5983,City,286.0,Trip Completed,2016-07-15 11:41:07,2016-07-15 12:12:58,11:41:07,12:12:58,4,Friday,15,11,41,-31.85,11
2716,6016,Airport,286.0,Trip Completed,2016-07-15 12:31:42,2016-07-15 13:19:49,12:31:42,13:19:49,4,Friday,15,12,31,-48.11666666666667,12
2717,845,City,287.0,Trip Completed,2016-11-07 17:41:00,2016-11-07 18:57:00,17:41:00,18:57:00,0,Monday,7,17,41,-76.0,17
2718,1832,Airport,287.0,Trip Completed,2016-12-07 09:36:00,2016-12-07 10:08:00,09:36:00,10:08:00,2,Wednesday,7,9,36,-32.0,9
2719,2740,Airport,287.0,Trip Completed,2016-07-13 02:57:40,2016-07-13 04:06:25,02:57:40,04:06:25,2,Wednesday,13,2,57,-68.75,2
2720,3622,Airport,287.0,Trip Completed,2016-07-13 18:57:45,2016-07-13 20:15:14,18:57:45,20:15:14,2,Wednesday,13,18,57,-77.48333333333333,18
2721,3979,City,287.0,Trip Completed,2016-07-13 23:16:27,2016-07-13 23:46:08,23:16:27,23:46:08,2,Wednesday,13,23,16,-29.683333333333334,23
2722,5749,Airport,287.0,Trip Completed,2016-07-15 07:59:14,2016-07-15 08:48:49,07:59:14,08:48:49,4,Friday,15,7,59,-49.583333333333336,7
2723,6633,City,287.0,Trip Completed,2016-07-15 21:57:56,2016-07-15 22:49:32,21:57:56,22:49:32,4,Friday,15,21,57,-51.6,21
2724,1301,Airport,288.0,Trip Completed,2016-11-07 22:30:00,2016-11-07 23:13:00,22:30:00,23:13:00,0,Monday,7,22,30,-43.0,22
2725,2203,City,288.0,Trip Completed,2016-12-07 17:53:00,2016-12-07 18:30:00,17:53:00,18:30:00,2,Wednesday,7,17,53,-37.0,17
2726,2569,City,288.0,Trip Completed,2016-12-07 21:37:00,2016-12-07 22:07:00,21:37:00,22:07:00,2,Wednesday,7,21,37,-30.0,21
2727,3621,Airport,288.0,Trip Completed,2016-07-13 18:56:20,2016-07-13 19:35:35,18:56:20,19:35:35,2,Wednesday,13,18,56,-39.25,18
2728,4051,City,288.0,Trip Completed,2016-07-14 01:09:39,2016-07-14 02:09:47,01:09:39,02:09:47,3,Thursday,14,1,9,-60.13333333333333,1
2729,4831,City,288.0,Trip Completed,2016-07-14 17:25:26,2016-07-14 18:31:31,17:25:26,18:31:31,3,Thursday,14,17,25,-66.08333333333333,17
2730,158,City,289.0,Trip Completed,2016-11-07 05:35:00,2016-11-07 06:41:00,05:35:00,06:41:00,0,Monday,7,5,35,-66.0,5
2731,1290,City,289.0,Trip Completed,2016-11-07 22:23:00,2016-11-07 23:00:00,22:23:00,23:00:00,0,Monday,7,22,23,-37.0,22
2732,2441,City,289.0,Trip Completed,2016-12-07 20:23:00,2016-12-07 21:25:00,20:23:00,21:25:00,2,Wednesday,7,20,23,-62.0,20
2733,3681,Airport,289.0,Trip Completed,2016-07-13 19:31:38,2016-07-13 20:31:58,19:31:38,20:31:58,2,Wednesday,13,19,31,-60.333333333333336,19
2734,4511,Airport,289.0,Trip Completed,2016-07-14 09:10:51,2016-07-14 10:18:58,09:10:51,10:18:58,3,Thursday,14,9,10,-68.11666666666666,9
2735,4684,City,289.0,Trip Completed,2016-07-14 12:53:03,2016-07-14 13:28:25,12:53:03,13:28:25,3,Thursday,14,12,53,-35.36666666666667,12
2736,5606,City,289.0,Trip Completed,2016-07-15 06:09:26,2016-07-15 07:23:32,06:09:26,07:23:32,4,Friday,15,6,9,-74.1,6
2737,5708,Airport,289.0,Trip Completed,2016-07-15 07:35:03,2016-07-15 08:07:52,07:35:03,08:07:52,4,Friday,15,7,35,-32.81666666666667,7
2738,5960,Airport,289.0,Trip Completed,2016-07-15 10:52:02,2016-07-15 11:29:14,10:52:02,11:29:14,4,Friday,15,10,52,-37.2,10
2739,6014,City,289.0,Trip Completed,2016-07-15 12:31:09,2016-07-15 13:22:06,12:31:09,13:22:06,4,Friday,15,12,31,-50.95,12
2740,6193,City,289.0,Trip Completed,2016-07-15 17:19:42,2016-07-15 18:06:25,17:19:42,18:06:25,4,Friday,15,17,19,-46.71666666666667,17
2741,6635,City,289.0,Trip Completed,2016-07-15 22:01:09,2016-07-15 23:04:55,22:01:09,23:04:55,4,Friday,15,22,1,-63.766666666666666,22
2742,82,Airport,290.0,Trip Completed,2016-11-07 04:47:00,2016-11-07 05:23:00,04:47:00,05:23:00,0,Monday,7,4,47,-36.0,4
2743,2518,Airport,290.0,Trip Completed,2016-12-07 21:07:00,2016-12-07 22:10:00,21:07:00,22:10:00,2,Wednesday,7,21,7,-63.0,21
2744,2644,City,290.0,Trip Completed,2016-12-07 22:39:00,2016-12-07 23:20:00,22:39:00,23:20:00,2,Wednesday,7,22,39,-41.0,22
2745,3280,Airport,290.0,Trip Completed,2016-07-13 10:43:30,2016-07-13 11:23:53,10:43:30,11:23:53,2,Wednesday,13,10,43,-40.38333333333333,10
2746,3486,City,290.0,Trip Completed,2016-07-13 17:23:53,2016-07-13 18:23:41,17:23:53,18:23:41,2,Wednesday,13,17,23,-59.8,17
2747,5297,City,290.0,Trip Completed,2016-07-14 21:51:46,2016-07-14 22:25:10,21:51:46,22:25:10,3,Thursday,14,21,51,-33.4,21
2748,5802,City,290.0,Trip Completed,2016-07-15 08:43:21,2016-07-15 09:08:12,08:43:21,09:08:12,4,Friday,15,8,43,-24.85,8
2749,6675,City,290.0,Trip Completed,2016-07-15 22:21:38,2016-07-15 23:21:50,22:21:38,23:21:50,4,Friday,15,22,21,-60.2,22
2750,2025,City,291.0,Trip Completed,2016-12-07 13:56:00,2016-12-07 14:58:00,13:56:00,14:58:00,2,Wednesday,7,13,56,-62.0,13
2751,2270,City,291.0,Trip Completed,2016-12-07 18:28:00,2016-12-07 19:17:00,18:28:00,19:17:00,2,Wednesday,7,18,28,-49.0,18
2752,3701,Airport,291.0,Trip Completed,2016-07-13 19:46:35,2016-07-13 20:51:03,19:46:35,20:51:03,2,Wednesday,13,19,46,-64.46666666666667,19
2753,4618,City,291.0,Trip Completed,2016-07-14 11:02:05,2016-07-14 11:40:50,11:02:05,11:40:50,3,Thursday,14,11,2,-38.75,11
2754,4909,Airport,291.0,Trip Completed,2016-07-14 18:03:53,2016-07-14 18:34:08,18:03:53,18:34:08,3,Thursday,14,18,3,-30.25,18
2755,5578,City,291.0,Trip Completed,2016-07-15 05:48:03,2016-07-15 06:43:14,05:48:03,06:43:14,4,Friday,15,5,48,-55.18333333333333,5
2756,6404,Airport,291.0,Trip Completed,2016-07-15 19:24:59,2016-07-15 20:03:36,19:24:59,20:03:36,4,Friday,15,19,24,-38.61666666666667,19
2757,6623,City,291.0,Trip Completed,2016-07-15 21:51:36,2016-07-15 23:12:06,21:51:36,23:12:06,4,Friday,15,21,51,-80.5,21
2758,6738,Airport,291.0,Trip Completed,2016-07-15 23:45:13,2016-07-16 00:35:45,23:45:13,00:35:45,4,Friday,15,23,45,-50.53333333333333,23
2759,497,City,292.0,Trip Completed,2016-11-07 09:33:00,2016-11-07 10:09:00,09:33:00,10:09:00,0,Monday,7,9,33,-36.0,9
2760,1071,Airport,292.0,Trip Completed,2016-11-07 19:58:00,2016-11-07 20:32:00,19:58:00,20:32:00,0,Monday,7,19,58,-34.0,19
2761,1709,City,292.0,Trip Completed,2016-12-07 08:09:00,2016-12-07 09:11:00,08:09:00,09:11:00,2,Wednesday,7,8,9,-62.0,8
2762,2348,City,292.0,Trip Completed,2016-12-07 19:21:00,2016-12-07 20:26:00,19:21:00,20:26:00,2,Wednesday,7,19,21,-65.0,19
2763,3342,Airport,292.0,Trip Completed,2016-07-13 12:51:13,2016-07-13 13:35:00,12:51:13,13:35:00,2,Wednesday,13,12,51,-43.78333333333333,12
2764,1008,Airport,293.0,Trip Completed,2016-11-07 19:05:00,2016-11-07 20:09:00,19:05:00,20:09:00,0,Monday,7,19,5,-64.0,19
2765,2430,City,293.0,Trip Completed,2016-12-07 20:12:00,2016-12-07 20:44:00,20:12:00,20:44:00,2,Wednesday,7,20,12,-32.0,20
2766,3352,City,293.0,Trip Completed,2016-07-13 13:26:29,2016-07-13 14:04:50,13:26:29,14:04:50,2,Wednesday,13,13,26,-38.35,13
2767,3748,City,293.0,Trip Completed,2016-07-13 20:23:33,2016-07-13 21:26:11,20:23:33,21:26:11,2,Wednesday,13,20,23,-62.63333333333333,20
2768,5687,City,293.0,Trip Completed,2016-07-15 07:15:09,2016-07-15 08:01:28,07:15:09,08:01:28,4,Friday,15,7,15,-46.31666666666667,7
2769,6724,Airport,293.0,Trip Completed,2016-07-15 23:20:36,2016-07-16 00:10:16,23:20:36,00:10:16,4,Friday,15,23,20,-49.666666666666664,23
2770,152,City,294.0,Trip Completed,2016-11-07 05:29:00,2016-11-07 06:16:00,05:29:00,06:16:00,0,Monday,7,5,29,-47.0,5
2771,1207,Airport,294.0,Trip Completed,2016-11-07 21:23:00,2016-11-07 22:32:00,21:23:00,22:32:00,0,Monday,7,21,23,-69.0,21
2772,1377,Airport,294.0,Trip Completed,2016-12-07 00:54:00,2016-12-07 01:55:00,00:54:00,01:55:00,2,Wednesday,7,0,54,-61.0,0
2773,1606,Airport,294.0,Trip Completed,2016-12-07 06:45:00,2016-12-07 07:50:00,06:45:00,07:50:00,2,Wednesday,7,6,45,-65.0,6
2774,1920,City,294.0,Trip Completed,2016-12-07 10:56:00,2016-12-07 11:58:00,10:56:00,11:58:00,2,Wednesday,7,10,56,-62.0,10
2775,2856,Airport,294.0,Trip Completed,2016-07-13 05:34:59,2016-07-13 06:46:52,05:34:59,06:46:52,2,Wednesday,13,5,34,-71.88333333333334,5
2776,3277,City,294.0,Trip Completed,2016-07-13 10:41:55,2016-07-13 11:06:19,10:41:55,11:06:19,2,Wednesday,13,10,41,-24.4,10
2777,4501,City,294.0,Trip Completed,2016-07-14 09:01:27,2016-07-14 09:51:58,09:01:27,09:51:58,3,Thursday,14,9,1,-50.516666666666666,9
2778,5194,City,294.0,Trip Completed,2016-07-14 20:42:51,2016-07-14 21:26:49,20:42:51,21:26:49,3,Thursday,14,20,42,-43.96666666666667,20
2779,5519,Airport,294.0,Trip Completed,2016-07-15 05:11:57,2016-07-15 05:55:55,05:11:57,05:55:55,4,Friday,15,5,11,-43.96666666666667,5
2780,6509,City,294.0,Trip Completed,2016-07-15 20:32:52,2016-07-15 21:50:36,20:32:52,21:50:36,4,Friday,15,20,32,-77.73333333333333,20
2781,476,City,295.0,Trip Completed,2016-11-07 09:24:00,2016-11-07 10:02:00,09:24:00,10:02:00,0,Monday,7,9,24,-38.0,9
2782,1052,Airport,295.0,Trip Completed,2016-11-07 19:42:00,2016-11-07 20:54:00,19:42:00,20:54:00,0,Monday,7,19,42,-72.0,19
2783,1743,Airport,295.0,Trip Completed,2016-12-07 08:28:00,2016-12-07 09:10:00,08:28:00,09:10:00,2,Wednesday,7,8,28,-42.0,8
2784,3157,Airport,295.0,Trip Completed,2016-07-13 09:02:47,2016-07-13 09:47:47,09:02:47,09:47:47,2,Wednesday,13,9,2,-45.0,9
2785,5255,Airport,295.0,Trip Completed,2016-07-14 21:19:45,2016-07-14 22:09:36,21:19:45,22:09:36,3,Thursday,14,21,19,-49.85,21
2786,6475,City,295.0,Trip Completed,2016-07-15 20:20:10,2016-07-15 21:02:25,20:20:10,21:02:25,4,Friday,15,20,20,-42.25,20
2787,477,City,296.0,Trip Completed,2016-11-07 09:28:00,2016-11-07 10:41:00,09:28:00,10:41:00,0,Monday,7,9,28,-73.0,9
2788,643,City,296.0,Trip Completed,2016-11-07 12:35:00,2016-11-07 13:20:00,12:35:00,13:20:00,0,Monday,7,12,35,-45.0,12
2789,1152,Airport,296.0,Trip Completed,2016-11-07 20:39:00,2016-11-07 21:28:00,20:39:00,21:28:00,0,Monday,7,20,39,-49.0,20
2790,1333,City,296.0,Trip Completed,2016-11-07 23:17:00,2016-12-07 00:15:00,23:17:00,00:15:00,0,Monday,7,23,17,-41818.0,23
2791,1659,City,296.0,Trip Completed,2016-12-07 07:24:00,2016-12-07 08:14:00,07:24:00,08:14:00,2,Wednesday,7,7,24,-50.0,7
2792,2657,Airport,296.0,Trip Completed,2016-12-07 23:11:00,2016-07-13 00:28:33,23:11:00,00:28:33,2,Wednesday,7,23,11,213042.45,23
2793,2898,Airport,296.0,Trip Completed,2016-07-13 06:01:11,2016-07-13 07:04:39,06:01:11,07:04:39,2,Wednesday,13,6,1,-63.46666666666667,6
2794,3852,Airport,296.0,Trip Completed,2016-07-13 21:38:20,2016-07-13 22:24:52,21:38:20,22:24:52,2,Wednesday,13,21,38,-46.53333333333333,21
2795,5342,City,296.0,Trip Completed,2016-07-14 22:38:38,2016-07-14 23:21:22,22:38:38,23:21:22,3,Thursday,14,22,38,-42.733333333333334,22
2796,5634,Airport,296.0,Trip Completed,2016-07-15 06:44:16,2016-07-15 07:10:49,06:44:16,07:10:49,4,Friday,15,6,44,-26.55,6
2797,30,Airport,297.0,Trip Completed,2016-11-07 02:04:00,2016-11-07 02:37:00,02:04:00,02:37:00,0,Monday,7,2,4,-33.0,2
2798,195,City,297.0,Trip Completed,2016-11-07 06:05:00,2016-11-07 06:52:00,06:05:00,06:52:00,0,Monday,7,6,5,-47.0,6
2799,993,City,297.0,Trip Completed,2016-11-07 19:00:00,2016-11-07 19:41:00,19:00:00,19:41:00,0,Monday,7,19,0,-41.0,19
2800,1774,Airport,297.0,Trip Completed,2016-12-07 08:53:00,2016-12-07 10:00:00,08:53:00,10:00:00,2,Wednesday,7,8,53,-67.0,8
2801,2648,City,297.0,Trip Completed,2016-12-07 22:50:00,2016-12-07 23:44:00,22:50:00,23:44:00,2,Wednesday,7,22,50,-54.0,22
2802,2979,Airport,297.0,Trip Completed,2016-07-13 06:58:03,2016-07-13 07:58:34,06:58:03,07:58:34,2,Wednesday,13,6,58,-60.516666666666666,6
2803,3676,City,297.0,Trip Completed,2016-07-13 19:28:20,2016-07-13 20:30:48,19:28:20,20:30:48,2,Wednesday,13,19,28,-62.46666666666667,19
2804,4041,Airport,297.0,Trip Completed,2016-07-14 00:38:29,2016-07-14 01:12:21,00:38:29,01:12:21,3,Thursday,14,0,38,-33.86666666666667,0
2805,4147,Airport,297.0,Trip Completed,2016-07-14 04:54:07,2016-07-14 06:00:11,04:54:07,06:00:11,3,Thursday,14,4,54,-66.06666666666666,4
2806,4859,Airport,297.0,Trip Completed,2016-07-14 17:34:16,2016-07-14 18:30:48,17:34:16,18:30:48,3,Thursday,14,17,34,-56.53333333333333,17
2807,6067,Airport,297.0,Trip Completed,2016-07-15 13:55:13,2016-07-15 14:56:02,13:55:13,14:56:02,4,Friday,15,13,55,-60.81666666666667,13
2808,1690,Airport,298.0,Trip Completed,2016-12-07 07:52:00,2016-12-07 08:56:00,07:52:00,08:56:00,2,Wednesday,7,7,52,-64.0,7
2809,2404,Airport,298.0,Trip Completed,2016-12-07 20:00:00,2016-12-07 20:56:00,20:00:00,20:56:00,2,Wednesday,7,20,0,-56.0,20
2810,3313,City,298.0,Trip Completed,2016-07-13 12:01:34,2016-07-13 12:55:12,12:01:34,12:55:12,2,Wednesday,13,12,1,-53.63333333333333,12
2811,3559,City,298.0,Trip Completed,2016-07-13 18:16:19,2016-07-13 19:25:22,18:16:19,19:25:22,2,Wednesday,13,18,16,-69.05,18
2812,4018,Airport,298.0,Trip Completed,2016-07-13 23:57:31,2016-07-14 01:02:24,23:57:31,01:02:24,2,Wednesday,13,23,57,-64.88333333333334,23
2813,4121,Airport,298.0,Trip Completed,2016-07-14 04:29:45,2016-07-14 05:07:30,04:29:45,05:07:30,3,Thursday,14,4,29,-37.75,4
2814,4224,City,298.0,Trip Completed,2016-07-14 05:49:16,2016-07-14 06:54:57,05:49:16,06:54:57,3,Thursday,14,5,49,-65.68333333333334,5
2815,4810,City,298.0,Trip Completed,2016-07-14 17:16:21,2016-07-14 18:01:28,17:16:21,18:01:28,3,Thursday,14,17,16,-45.11666666666667,17
2816,5295,City,298.0,Trip Completed,2016-07-14 21:48:59,2016-07-14 22:41:48,21:48:59,22:41:48,3,Thursday,14,21,48,-52.81666666666667,21
2817,5381,Airport,298.0,Trip Completed,2016-07-14 23:56:41,2016-07-15 00:39:24,23:56:41,00:39:24,3,Thursday,14,23,56,-42.71666666666667,23
2818,6271,City,298.0,Trip Completed,2016-07-15 18:14:56,2016-07-15 18:59:11,18:14:56,18:59:11,4,Friday,15,18,14,-44.25,18
2819,1244,City,299.0,Trip Completed,2016-11-07 21:38:00,2016-11-07 22:15:00,21:38:00,22:15:00,0,Monday,7,21,38,-37.0,21
2820,2249,City,299.0,Trip Completed,2016-12-07 18:24:00,2016-12-07 19:09:00,18:24:00,19:09:00,2,Wednesday,7,18,24,-45.0,18
